Year,Month,Day,Hour,Minute, DeltaT (min),airTemperature,relativeHumidity,solarIrradiance,windSpeed,windDirection
2016,4,20,7,39,459,11.9,98.8,108,3.49,301.5
2016,4,20,7,40,460,12,98.7,101,3.53,303.9
2016,4,20,7,41,461,12.1,98.7,93,2.52,310
2016,4,20,7,42,462,12.2,98.8,89,3.1,317.1
2016,4,20,7,43,463,12.2,98.8,87,2.81,320.8
2016,4,20,7,44,464,12.3,98.8,87,2.52,311
2016,4,20,7,45,465,12.3,98.8,88,2.05,310.3
2016,4,20,7,46,466,12.4,98.9,90,2.2,304.7
2016,4,20,7,47,467,12.4,98.8,90,2.56,317.9
2016,4,20,7,48,468,12.4,98.8,88,2.48,322.5
2016,4,20,7,49,469,12.5,98.8,91,2.41,321.6
2016,4,20,7,50,470,12.6,98.8,94,2.38,323.6
2016,4,20,7,51,471,12.7,98.8,93,2.02,318.9
2016,4,20,7,52,472,12.7,98.8,91,2.38,329
2016,4,20,7,53,473,12.8,98.9,92,2.45,327.2
2016,4,20,7,54,474,12.8,98.8,95,2.05,336.9
2016,4,20,7,55,475,12.9,98.8,96,2.12,326.4
2016,4,20,7,56,476,12.9,98.8,93,2.45,338.2
2016,4,20,7,57,477,12.9,98.8,93,2.34,318.9
2016,4,20,7,58,478,12.9,98.9,93,2.16,327.1
2016,4,20,7,59,479,13,98.8,95,1.87,313
2016,4,20,8,0,480,13,98.8,99,1.51,329.2
2016,4,20,8,1,481,13,98.7,105,1.51,343.3
2016,4,20,8,2,482,13.2,98.8,111,1.73,325.9
2016,4,20,8,3,483,13.4,98.9,114,1.62,344.5
2016,4,20,8,4,484,13.4,98.9,115,1.33,334.7
2016,4,20,8,5,485,13.5,98.9,116,0.9,355.4
2016,4,20,8,6,486,13.5,98.9,115,0.86,41.6
2016,4,20,8,7,487,13.6,98.9,118,1.01,312
2016,4,20,8,8,488,13.6,98.8,122,1.58,350.8
2016,4,20,8,9,489,13.6,98.8,128,2.59,8.5
2016,4,20,8,10,490,13.7,98.8,143,3.56,30.1
2016,4,20,8,11,491,13.7,98.8,170,3.74,29.9
2016,4,20,8,12,492,13.7,98.7,208,3.67,40.1
2016,4,20,8,13,493,13.8,98.7,228,2.16,35.5
2016,4,20,8,14,494,14,98.8,273,1.44,52.1
2016,4,20,8,15,495,14.1,98.9,328,1.04,82.9
2016,4,20,8,16,496,14.4,99,391,1.26,26.5
2016,4,20,8,17,497,14.6,99,365,1.66,74.2
2016,4,20,8,18,498,14.5,98.9,341,1.51,90.9
2016,4,20,8,19,499,14.5,98.8,360,1.91,113.5
2016,4,20,8,20,500,14.7,98.9,416,2.52,164.8
2016,4,20,8,21,501,14.6,98.7,352,2.27,158.8
2016,4,20,8,22,502,14.7,98.6,420,1.87,151.9
2016,4,20,8,23,503,14.8,98.5,381,1.19,151
2016,4,20,8,24,504,15.2,98.5,335,2.84,124.4
2016,4,20,8,25,505,15.2,97.8,355,3.85,161.8
2016,4,20,8,26,506,15.2,95.9,276,1.84,167.5
2016,4,20,8,27,507,15.2,93.7,189,0.76,137.8
2016,4,20,8,28,508,15.3,92.7,173,1.51,106.4
2016,4,20,8,29,509,15.3,92.1,176,3.64,140.9
2016,4,20,8,30,510,15.2,90,193,5.26,126.3
2016,4,20,8,31,511,15.2,91.2,220,2.45,156.6
2016,4,20,8,32,512,15.2,92.1,238,2.84,163.6
2016,4,20,8,33,513,15.1,90.6,233,6.12,139.1
2016,4,20,8,34,514,15.1,90.9,237,2.81,126.7
2016,4,20,8,35,515,15.1,92.6,257,3.67,153.8
2016,4,20,8,36,516,15.1,91.1,259,4.57,154.1
2016,4,20,8,37,517,15.1,91,239,3.1,140.9
2016,4,20,8,38,518,15.1,91,236,5.44,132.1
2016,4,20,8,39,519,15.2,92.3,233,3.28,133.2
2016,4,20,8,40,520,15.2,90.9,217,3.71,156.7
2016,4,20,8,41,521,15.2,90.2,201,3.96,132.1
2016,4,20,8,42,522,15.2,90.8,203,3.71,149.1
2016,4,20,8,43,523,15.2,91,212,4.36,136.8
2016,4,20,8,44,524,15.2,89.7,224,3.78,136
2016,4,20,8,45,525,15.2,90.8,216,3.64,126.4
2016,4,20,8,46,526,15.2,90.9,214,3.74,119.6
2016,4,20,8,47,527,15.2,91.3,251,4,127.1
2016,4,20,8,48,528,15.2,90.3,227,6.12,132.3
2016,4,20,8,49,529,15.2,88.2,205,7.38,133.9
2016,4,20,8,50,530,15.2,89.3,199,6.3,130.7
2016,4,20,8,51,531,15.2,89.3,199,7.02,142.3
2016,4,20,8,52,532,15.2,90.7,204,7.31,132.1
2016,4,20,8,53,533,15.2,89.2,206,9.97,124.5
2016,4,20,8,54,534,15.2,88.3,207,9.14,126.5
2016,4,20,8,55,535,15.2,89.3,198,7.92,114.2
2016,4,20,8,56,536,15.2,90.9,187,6.44,112.7
2016,4,20,8,57,537,15.2,90.1,189,6.41,96.1
2016,4,20,8,58,538,15.2,87.5,198,8.71,77.5
2016,4,20,8,59,539,15.2,89.9,205,8.28,62.6
2016,4,20,9,0,540,15.2,89.3,216,8.17,94.5
2016,4,20,9,1,541,15.2,89.6,235,11.77,114.2
2016,4,20,9,2,542,15.2,89.4,244,10.4,114.4
2016,4,20,9,3,543,15.2,89.7,235,8.57,113.8
2016,4,20,9,4,544,15.2,88,233,6.34,125
2016,4,20,9,5,545,15.2,89.3,237,6.41,138.3
2016,4,20,9,6,546,15.2,89.8,237,6.84,128.9
2016,4,20,9,7,547,15.2,86.2,235,7.45,112.4
2016,4,20,9,8,548,15.2,87.5,241,5.98,114.1
2016,4,20,9,9,549,15.3,86.8,241,7.85,133.3
2016,4,20,9,10,550,15.3,89.5,235,9.61,131.6
2016,4,20,9,11,551,15.3,86.5,234,9.61,132.4
2016,4,20,9,12,552,15.3,88.8,235,8.17,120.9
2016,4,20,9,13,553,15.3,86,237,9.9,113.8
2016,4,20,9,14,554,15.2,85.7,237,6.62,126.7
2016,4,20,9,15,555,15.3,87.6,309,6.52,123.9
2016,4,20,9,16,556,15.4,87.3,626,6.62,75.1
2016,4,20,9,17,557,15.7,86.3,443,4.75,89.1
2016,4,20,9,18,558,15.7,86.4,281,6.8,97.9
2016,4,20,9,19,559,15.7,85.7,210,5.18,112.7
2016,4,20,9,20,560,15.7,85.3,218,6.12,122.2
2016,4,20,9,21,561,15.7,87.6,214,6.84,133.5
2016,4,20,9,22,562,15.6,85,228,7.34,125.2
2016,4,20,9,23,563,15.6,85.7,222,7.45,136.5
2016,4,20,9,24,564,15.6,84.8,216,5.8,126.6
2016,4,20,9,25,565,15.6,84.5,223,4.86,138
2016,4,20,9,26,566,15.6,84.1,229,5.26,138.2
2016,4,20,9,27,567,15.7,86.3,226,4.64,138.4
2016,4,20,9,28,568,15.7,83.8,217,5.62,151.3
2016,4,20,9,29,569,15.7,83.6,205,8.5,133.3
2016,4,20,9,30,570,15.7,84.8,193,7.02,136.3
2016,4,20,9,31,571,15.7,85,191,7.06,125.9
2016,4,20,9,32,572,15.7,84.2,191,5.69,117.4
2016,4,20,9,33,573,15.7,84.4,189,5.58,114.1
2016,4,20,9,34,574,15.8,84.4,176,5.8,113.8
2016,4,20,9,35,575,15.7,84.7,167,9.04,101.4
2016,4,20,9,36,576,15.6,83.9,173,8.28,113.4
2016,4,20,9,37,577,15.6,85.2,189,6.77,110.2
2016,4,20,9,38,578,15.6,84,204,5.58,131.5
2016,4,20,9,39,579,15.6,82.8,212,4.9,130.1
2016,4,20,9,40,580,15.7,86.3,208,3.49,112.6
2016,4,20,9,41,581,15.8,86.6,210,5.98,139.7
2016,4,20,9,42,582,15.8,83.1,222,6.48,128
2016,4,20,9,43,583,15.9,87.5,245,3.92,127.3
2016,4,20,9,44,584,15.9,81.9,264,4.54,130.2
2016,4,20,9,45,585,16,83.8,271,4.61,129.5
2016,4,20,9,46,586,16.1,86.7,281,7.34,127.9
2016,4,20,9,47,587,16,80.1,277,8.24,91.8
2016,4,20,9,48,588,16,81.7,668,5.15,107.7
2016,4,20,9,49,589,16.1,80.6,711,4.93,135.9
2016,4,20,9,50,590,16.4,79.5,314,4.32,143.3
2016,4,20,9,51,591,16.4,82.8,306,4.07,116.5
2016,4,20,9,52,592,16.3,79.4,285,5,117.7
2016,4,20,9,53,593,16.3,83.7,273,4.82,100.3
2016,4,20,9,54,594,16.3,83.3,240,7.16,109.5
2016,4,20,9,55,595,16.2,83.5,239,6.08,127.2
2016,4,20,9,56,596,16.1,80.5,265,6.91,121.1
2016,4,20,9,57,597,16.1,82.1,257,7.52,142.4
2016,4,20,9,58,598,16.1,82.6,339,7.42,139
2016,4,20,9,59,599,16.2,82.4,708,5.08,125
2016,4,20,10,0,600,16.5,84.2,740,5.29,108
2016,4,20,10,1,601,16.6,85.2,726,6.41,113.6
2016,4,20,10,2,602,16.6,81.1,698,9.07,123.1
2016,4,20,10,3,603,16.6,79.7,498,8.32,111
2016,4,20,10,4,604,16.6,83.4,473,5.36,133.5
2016,4,20,10,5,605,16.7,83.3,260,5.22,106.8
2016,4,20,10,6,606,16.7,80.1,284,3.89,98
2016,4,20,10,7,607,16.7,81,330,4.75,104.6
2016,4,20,10,8,608,16.6,81.1,448,5.47,99.8
2016,4,20,10,9,609,16.6,80.9,847,2.84,121.1
2016,4,20,10,10,610,17,79.7,778,0.79,39.9
2016,4,20,10,11,611,17.3,77.4,338,2.2,124.3
2016,4,20,10,12,612,17.3,76.9,278,4.43,149.9
2016,4,20,10,13,613,17.2,77,247,6.16,146.4
2016,4,20,10,14,614,17.1,78.8,232,5,143.5
2016,4,20,10,15,615,17,80.4,226,4.86,141.5
2016,4,20,10,16,616,16.9,76.4,222,2.88,115.6
2016,4,20,10,17,617,16.8,78.5,230,3.46,126
2016,4,20,10,18,618,16.7,78.4,249,4.03,111.4
2016,4,20,10,19,619,16.7,79,263,3.89,110.3
2016,4,20,10,20,620,16.7,79.7,263,6.37,134.8
2016,4,20,10,21,621,16.7,81.4,267,6.3,138.5
2016,4,20,10,22,622,16.8,80.2,281,6.59,157.4
2016,4,20,10,23,623,16.8,78.2,291,5.72,146.3
2016,4,20,10,24,624,16.9,79.8,301,3.31,146.3
2016,4,20,10,25,625,16.8,78.6,319,4.32,121.7
2016,4,20,10,26,626,16.8,79.2,454,5.72,143
2016,4,20,10,27,627,16.9,80.4,305,4.03,159.5
2016,4,20,10,28,628,16.9,81.3,288,3.38,113.9
2016,4,20,10,29,629,16.9,82.1,282,5.11,132
2016,4,20,10,30,630,16.8,79.3,276,6.66,129.3
2016,4,20,10,31,631,16.7,79.8,273,7.67,126.9
2016,4,20,10,32,632,16.6,79.6,289,5.94,103.2
2016,4,20,10,33,633,16.6,79.4,398,4.75,100.6
2016,4,20,10,34,634,16.6,81.8,365,5.51,99.7
2016,4,20,10,35,635,16.7,79.2,887,2.74,110.9
2016,4,20,10,36,636,17,83,566,2.56,123.7
2016,4,20,10,37,637,17.1,77,828,7.45,134.8
2016,4,20,10,38,638,17.2,78,860,6.41,127.4
2016,4,20,10,39,639,17.6,79,856,3.42,171.4
2016,4,20,10,40,640,17.9,74.8,850,2.77,193.3
2016,4,20,10,41,641,18.4,78.3,846,1.55,209.4
2016,4,20,10,42,642,18.4,71,719,5.4,83.1
2016,4,20,10,43,643,18.1,71.5,590,5.54,95.1
2016,4,20,10,44,644,17.8,70,660,5.72,134.3
2016,4,20,10,45,645,17.7,73,257,5.26,133.1
2016,4,20,10,46,646,17.5,73.7,219,4.86,88.7
2016,4,20,10,47,647,17.4,76.9,206,4.14,92.6
2016,4,20,10,48,648,17.2,74.9,217,3.74,86.8
2016,4,20,10,49,649,17.1,75.6,233,5.58,64.1
2016,4,20,10,50,650,17,76.4,247,5.58,50.4
2016,4,20,10,51,651,17,77.8,288,4.18,76.6
2016,4,20,10,52,652,17,74.5,448,4.21,68.1
2016,4,20,10,53,653,17.1,74.5,529,4.07,62.6
2016,4,20,10,54,654,17.2,74.6,388,3.67,42.9
2016,4,20,10,55,655,17.3,73.6,360,2.38,46.7
2016,4,20,10,56,656,17.4,73.8,393,2.52,44.1
2016,4,20,10,57,657,17.4,74.8,435,4.03,61.2
2016,4,20,10,58,658,17.5,74.3,418,2.59,63.3
2016,4,20,10,59,659,17.7,76.4,410,0.79,24.6
2016,4,20,11,0,660,17.7,74.5,368,1.76,43.3
2016,4,20,11,1,661,17.9,74.8,336,0.61,329.2
2016,4,20,11,2,662,18,77.7,317,3.06,100.9
2016,4,20,11,3,663,17.9,70,313,3.53,129.7
2016,4,20,11,4,664,17.9,73.3,312,2.66,111
2016,4,20,11,5,665,17.8,72.2,321,1.8,76.7
2016,4,20,11,6,666,17.8,71.7,336,3.13,62.8
2016,4,20,11,7,667,17.9,76.7,351,2.27,45.6
2016,4,20,11,8,668,17.9,77.2,369,3.89,34
2016,4,20,11,9,669,17.9,72.2,380,3.92,48.9
2016,4,20,11,10,670,17.9,73.7,385,2.66,56.1
2016,4,20,11,11,671,17.9,76.1,384,3.56,57.1
2016,4,20,11,12,672,17.8,72.7,382,5,43.5
2016,4,20,11,13,673,17.8,72.6,383,2.2,63
2016,4,20,11,14,674,17.9,72.2,384,2.45,25
2016,4,20,11,15,675,18,73.3,388,2.59,90.2
2016,4,20,11,16,676,18,74.9,386,2.27,77.6
2016,4,20,11,17,677,18.2,73.5,382,2.3,108.1
2016,4,20,11,18,678,18.3,70.3,379,3.89,197.9
2016,4,20,11,19,679,18.2,72.4,387,4.97,215.9
2016,4,20,11,20,680,18.2,71.4,398,3.35,215.7
2016,4,20,11,21,681,18.2,73.6,427,2.23,235.4
2016,4,20,11,22,682,18.4,73.5,455,1.84,184.5
2016,4,20,11,23,683,18.4,70.2,494,3.82,175.6
2016,4,20,11,24,684,18.4,71.4,402,5.36,140.8
2016,4,20,11,25,685,18.4,72.5,377,7.52,154.9
2016,4,20,11,26,686,18.4,72.4,376,6.3,162.3
2016,4,20,11,27,687,18.5,71.8,459,5.4,176.2
2016,4,20,11,28,688,18.6,71.2,480,5.22,166
2016,4,20,11,29,689,18.6,69.9,701,4.68,151.7
2016,4,20,11,30,690,18.6,69.6,731,4.9,138.1
2016,4,20,11,31,691,18.6,70.6,528,3.6,72.9
2016,4,20,11,32,692,18.5,68.2,667,2.99,73
2016,4,20,11,33,693,18.6,70.5,493,2.81,47.8
2016,4,20,11,34,694,18.6,69.3,500,3.1,64.4
2016,4,20,11,35,695,18.6,69.4,299,2.2,56
2016,4,20,11,36,696,18.6,71.2,828,1.73,9
2016,4,20,11,37,697,18.8,69.6,844,1.69,347
2016,4,20,11,38,698,18.8,67.5,857,3.38,34.5
2016,4,20,11,39,699,19.1,70.9,875,1.76,24.4
2016,4,20,11,40,700,19.3,68.2,888,3.46,88.9
2016,4,20,11,41,701,19.3,67,920,3.64,122.9
2016,4,20,11,42,702,19.5,71,944,3.06,170.1
2016,4,20,11,43,703,19.6,67.9,958,4.1,166.8
2016,4,20,11,44,704,19.4,72.3,976,9.25,143.9
2016,4,20,11,45,705,19.2,67.2,1008,8.24,125.9
2016,4,20,11,46,706,19,68.7,855,8.06,101.3
2016,4,20,11,47,707,18.9,66.8,940,5.29,61.7
2016,4,20,11,48,708,19,67.8,897,1.87,335.2
2016,4,20,11,49,709,19.3,71.2,1030,2.95,289.4
2016,4,20,11,50,710,19.3,65.6,470,4.1,59.7
2016,4,20,11,51,711,19.4,74.5,875,4.82,120.2
2016,4,20,11,52,712,19.5,63.7,665,7.49,173.1
2016,4,20,11,53,713,19.4,67.5,744,5.51,139.2
2016,4,20,11,54,714,19.4,66.2,624,6.23,172.7
2016,4,20,11,55,715,19.2,70.3,392,4.72,161.3
2016,4,20,11,56,716,19.2,66.8,316,4.82,148.6
2016,4,20,11,57,717,19.1,68.6,298,6.05,167.4
2016,4,20,11,58,718,19,66.8,465,5.65,160.8
2016,4,20,11,59,719,19.1,68.5,565,3.28,163.8
2016,4,20,12,0,2160,19.3,66.8,333,2.38,181.2
2016,4,20,12,1,2161,19.4,70.7,340,1.87,205.7
2016,4,20,12,2,2162,19.4,66.5,325,2.56,222
2016,4,20,12,3,2163,19.3,64.7,337,4.21,198
2016,4,20,12,4,2164,19.2,64.6,267,7.16,211.9
2016,4,20,12,5,2165,19.1,65.6,246,8.86,187.5
2016,4,20,12,6,2166,19,66.8,242,7.42,157
2016,4,20,12,7,2167,19,66.1,255,7.13,160.4
2016,4,20,12,8,2168,18.9,68,234,7.45,177.6
2016,4,20,12,9,2169,18.9,66.8,225,8.39,180.8
2016,4,20,12,10,2170,18.8,67.5,226,7.27,188.9
2016,4,20,12,11,2171,18.8,66.6,236,6.66,174.6
2016,4,20,12,12,2172,18.9,70.1,246,5.18,194.8
2016,4,20,12,13,2173,18.9,67.8,262,9.14,189.3
2016,4,20,12,14,2174,18.9,66.7,271,9.04,193
2016,4,20,12,15,2175,18.8,66.9,278,8.35,168.3
2016,4,20,12,16,2176,18.8,67.8,277,5.58,161.3
2016,4,20,12,17,2177,18.8,69.4,265,5.87,171.8
2016,4,20,12,18,2178,18.8,65.6,252,5.15,152.4
2016,4,20,12,19,2179,18.7,65.9,245,5.04,147.5
2016,4,20,12,20,2180,18.6,68.3,239,6.12,146.5
2016,4,20,12,21,2181,18.6,67.8,239,7.67,166.4
2016,4,20,12,22,2182,18.6,65.3,239,7.2,156.2
2016,4,20,12,23,2183,18.6,65.7,237,4,150.3
2016,4,20,12,24,2184,18.6,62.7,232,5.29,179.6
2016,4,20,12,25,2185,18.6,62.3,224,4.07,157
2016,4,20,12,26,2186,18.7,63.4,216,0.94,197.2
2016,4,20,12,27,2187,18.8,64.9,211,0.47,229.1
2016,4,20,12,28,2188,18.8,65.5,204,0.79,126.6
2016,4,20,12,29,2189,18.8,64.8,200,1.19,343.7
2016,4,20,12,30,2190,18.9,62.9,224,0.5,23.4
2016,4,20,12,31,2191,19,63.7,392,1.4,115.6
2016,4,20,12,32,2192,19.2,64.2,854,0.72,145.8
2016,4,20,12,33,2193,19.4,62.6,890,2.09,113.7
2016,4,20,12,34,2194,19.4,64.3,902,3.06,83
2016,4,20,12,35,2195,19.6,64.8,908,2.12,71
2016,4,20,12,36,2196,19.8,69.3,773,2.66,89.3
2016,4,20,12,37,2197,19.9,60.9,749,2.92,96.9
2016,4,20,12,38,2198,19.8,62.1,943,5.44,92.5
2016,4,20,12,39,2199,19.8,63.5,840,5.69,124.7
2016,4,20,12,40,2200,19.8,61.3,894,7.31,136.5
2016,4,20,12,41,2201,19.6,60.6,834,10.69,136.4
2016,4,20,12,42,2202,19.7,62.1,966,10.26,150.5
2016,4,20,12,43,2203,19.7,59.7,977,7.2,143
2016,4,20,12,44,2204,19.8,68.5,1000,4.03,140
2016,4,20,12,45,2205,20,66.3,988,6.44,134.5
2016,4,20,12,46,2206,19.9,62,892,10.3,149.4
2016,4,20,12,47,2207,20,68.1,923,7.99,146.5
2016,4,20,12,48,2208,19.9,61,915,13.86,143.2
2016,4,20,12,49,2209,20,68.1,917,9.61,148.3
2016,4,20,12,50,2210,19.9,61.1,763,10.62,134.4
2016,4,20,12,51,2211,19.8,63.5,559,14.4,131.3
2016,4,20,12,52,2212,19.7,69.9,581,11.59,131.3
2016,4,20,12,53,2213,19.5,61.4,617,12.71,134
2016,4,20,12,54,2214,19.5,63.2,847,12.64,137.7
2016,4,20,12,55,2215,19.4,66.2,999,9.65,124.9
2016,4,20,12,56,2216,19.5,61.8,890,11.77,128.9
2016,4,20,12,57,2217,19.4,61.5,426,10.8,141.1
2016,4,20,12,58,2218,19.2,64,357,8.42,117.1
2016,4,20,12,59,2219,19.2,69.4,501,9.47,132.6
2016,4,20,13,0,2220,19.2,63.6,311,7.06,163
2016,4,20,13,1,2221,19.3,62.8,325,8.42,164.5
2016,4,20,13,2,2222,19.3,64.3,727,10.87,135.6
2016,4,20,13,3,2223,19.3,67.5,922,10.04,123.7
2016,4,20,13,4,2224,19.4,59.4,902,8.35,113.7
2016,4,20,13,5,2225,19.6,69.8,900,6.01,103
2016,4,20,13,6,2226,19.7,61,908,7.81,131.6
2016,4,20,13,7,2227,19.5,60.9,925,6.52,118.3
2016,4,20,13,8,2228,19.7,63.9,951,2.77,109.6
2016,4,20,13,9,2229,19.8,63.7,975,6.19,95.9
2016,4,20,13,10,2230,20,63.5,994,8.96,118.7
2016,4,20,13,11,2231,19.9,59.6,777,12.31,124.4
2016,4,20,13,12,2232,19.8,64.4,584,9.04,138.4
2016,4,20,13,13,2233,19.7,59.1,430,7.7,112.4
2016,4,20,13,14,2234,19.7,64.1,440,7.2,130.3
2016,4,20,13,15,2235,19.7,63.1,409,8.1,126.8
2016,4,20,13,16,2236,19.7,62.7,361,8.93,136
2016,4,20,13,17,2237,19.6,63.4,351,12.92,135.5
2016,4,20,13,18,2238,19.5,68.4,306,11.92,148.4
2016,4,20,13,19,2239,19.6,65.9,294,9.22,165.8
2016,4,20,13,20,2240,19.7,65.6,268,8.82,179.9
2016,4,20,13,21,2241,19.8,67.9,255,10.98,187.7
2016,4,20,13,22,2242,19.8,64.7,250,12.71,177.5
2016,4,20,13,23,2243,19.8,65,247,12.96,182.6
2016,4,20,13,24,2244,19.7,64.3,246,11.88,181.8
2016,4,20,13,25,2245,19.7,65.5,246,9.83,180.6
2016,4,20,13,26,2246,19.7,62.9,247,7.31,179.3
2016,4,20,13,27,2247,19.6,63,246,7.81,187.3
2016,4,20,13,28,2248,19.6,66.4,242,6.16,193.9
2016,4,20,13,29,2249,19.6,64.5,240,6.7,206.1
2016,4,20,13,30,2250,19.5,63.4,237,8.6,199.4
2016,4,20,13,31,2251,19.5,63.3,232,6.88,202.8
2016,4,20,13,32,2252,19.4,63.9,229,6.73,196.8
2016,4,20,13,33,2253,19.4,62.5,226,8.53,174
2016,4,20,13,34,2254,19.3,64,221,8.21,162.3
2016,4,20,13,35,2255,19.3,63.5,221,9.11,174
2016,4,20,13,36,2256,19.3,62.2,462,9.47,188.3
2016,4,20,13,37,2257,19.4,63,375,7.31,191.3
2016,4,20,13,38,2258,19.5,63.1,220,7.13,183.7
2016,4,20,13,39,2259,19.5,60.4,212,8.71,184.6
2016,4,20,13,40,2260,19.5,57.5,471,7.6,164.6
2016,4,20,13,41,2261,19.6,63.5,793,4.97,148.8
2016,4,20,13,42,2262,19.8,57.9,684,4.03,166.6
2016,4,20,13,43,2263,19.8,57,806,6.08,138.6
2016,4,20,13,44,2264,20.1,59.2,814,4.75,201.9
2016,4,20,13,45,2265,20.5,56.7,827,4.07,161.1
2016,4,20,13,46,2266,20.7,53,845,3.67,210.4
2016,4,20,13,47,2267,20.9,59,864,5.83,181.7
2016,4,20,13,48,2268,20.7,54.9,882,8.64,133.1
2016,4,20,13,49,2269,20.8,59.7,894,4.86,131.8
2016,4,20,13,50,2270,21,60.2,901,5.72,150.2
2016,4,20,13,51,2271,21.2,54.5,703,9.22,181.2
2016,4,20,13,52,2272,21.2,60.1,415,14.83,178.3
2016,4,20,13,53,2273,21,58.1,240,16.81,179.7
2016,4,20,13,54,2274,20.7,62.1,226,13.82,179.3
2016,4,20,13,55,2275,20.4,58.3,222,14.44,179.8
2016,4,20,13,56,2276,20,59.9,218,10.98,161.5
2016,4,20,13,57,2277,19.9,62,213,7.6,162.8
2016,4,20,13,58,2278,19.9,60.9,209,9.29,160.4
2016,4,20,13,59,2279,19.8,61,206,10.98,160.4
2016,4,20,14,0,2280,19.8,61,207,8.75,154.5
2016,4,20,14,1,2281,19.7,61.4,208,8.78,151.5
2016,4,20,14,2,2282,19.6,59.9,205,10.51,156.8
2016,4,20,14,3,2283,19.5,58.9,198,9.86,161.1
2016,4,20,14,4,2284,19.5,59.8,187,9.72,141.4
2016,4,20,14,5,2285,19.4,61.8,178,9.14,138.6
2016,4,20,14,6,2286,19.4,61.3,170,8.86,148.2
2016,4,20,14,7,2287,19.5,62.5,161,9.14,173.8
2016,4,20,14,8,2288,19.5,60.3,159,10.51,157.4
2016,4,20,14,9,2289,19.5,60.2,297,9.25,169.2
2016,4,20,14,10,2290,19.6,62.4,628,7.88,166.6
2016,4,20,14,11,2291,19.8,58.2,732,8.32,186.4
2016,4,20,14,12,2292,20.1,56.4,743,6.91,188.2
2016,4,20,14,13,2293,20.5,57.1,733,6.34,178.1
2016,4,20,14,14,2294,20.8,58.8,730,7.88,178.4
2016,4,20,14,15,2295,21,55.8,735,9.94,180.7
2016,4,20,14,16,2296,21,53,745,11.92,163.5
2016,4,20,14,17,2297,20.9,52,763,9.07,153.8
2016,4,20,14,18,2298,20.9,55.3,786,6.95,143.7
2016,4,20,14,19,2299,21,54,802,9.76,175.5
2016,4,20,14,20,2300,21.1,52.6,813,10.37,166.1
2016,4,20,14,21,2301,21.4,59.8,821,6.91,181.5
2016,4,20,14,22,2302,21.7,60.6,831,8.17,172.6
2016,4,20,14,23,2303,21.6,57.5,594,11.56,153.5
2016,4,20,14,24,2304,21.3,57,293,12.64,176.6
2016,4,20,14,25,2305,20.9,56.3,289,16.09,179.6
2016,4,20,14,26,2306,20.6,60,275,18.58,171.9
2016,4,20,14,27,2307,20.4,58.2,258,15.98,166.6
2016,4,20,14,28,2308,20,56.6,247,14,165.9
2016,4,20,14,29,2309,19.9,56.8,236,14.26,165.6
2016,4,20,14,30,2310,19.8,59.8,228,11.3,158
2016,4,20,14,31,2311,19.7,59,257,11.59,157.5
2016,4,20,14,32,2312,19.8,60.6,503,12.56,148.6
2016,4,20,14,33,2313,19.8,60.6,632,13.61,138
2016,4,20,14,34,2314,19.8,62.1,413,12.13,136.2
2016,4,20,14,35,2315,19.8,56.4,266,11.77,140.1
2016,4,20,14,36,2316,19.8,56.8,318,13.03,158.7
2016,4,20,14,37,2317,19.8,57.4,322,13.79,163.2
2016,4,20,14,38,2318,19.9,55.8,220,9.97,165.8
2016,4,20,14,39,2319,19.8,58.3,628,13.28,159.6
2016,4,20,14,40,2320,20,56.8,638,10.62,159
2016,4,20,14,41,2321,20.1,55.4,500,5.54,148
2016,4,20,14,42,2322,20.5,57,622,8.96,167.3
2016,4,20,14,43,2323,20.7,53.3,615,11.66,180.8
2016,4,20,14,44,2324,20.8,53.7,610,9.9,191.1
2016,4,20,14,45,2325,20.9,57,607,9.65,184.5
2016,4,20,14,46,2326,21,59.3,606,10.26,174.9
2016,4,20,14,47,2327,21,56.1,611,10.69,181.1
2016,4,20,14,48,2328,21.1,55.9,382,12.06,181
2016,4,20,14,49,2329,20.9,53.2,303,12.71,197.4
2016,4,20,14,50,2330,20.9,53.5,616,11.05,186.5
2016,4,20,14,51,2331,20.9,54.4,460,5.69,175.4
2016,4,20,14,52,2332,20.9,54,206,3.24,175.2
2016,4,20,14,53,2333,20.8,54.1,315,3.6,159.3
2016,4,20,14,54,2334,20.8,54,308,5.08,206.5
2016,4,20,14,55,2335,20.8,59.1,323,5.9,173
2016,4,20,14,56,2336,20.7,54.9,201,5,160.1
2016,4,20,14,57,2337,20.6,56.2,446,3.96,145.8
2016,4,20,14,58,2338,20.7,55,166,7.88,183.9
2016,4,20,14,59,2339,20.5,55.9,143,11.95,198.3
2016,4,20,15,0,2340,20.4,57.1,402,9.83,178.4
2016,4,20,15,1,2341,20.4,54.1,510,10.22,187.1
2016,4,20,15,2,2342,20.5,55.9,608,11.38,197.4
2016,4,20,15,3,2343,20.7,53.7,618,11.27,174.5
2016,4,20,15,4,2344,20.8,54.7,631,5.22,158.8
2016,4,20,15,5,2345,21,56.6,649,6.12,183.4
2016,4,20,15,6,2346,21.1,54,658,4.72,166.8
2016,4,20,15,7,2347,21.1,54.8,662,8.53,131.2
2016,4,20,15,8,2348,21,56.2,662,9.4,150
2016,4,20,15,9,2349,20.9,61.5,656,13.64,130.2
2016,4,20,15,10,2350,20.7,58,626,16.09,139.1
